frame,entity,pos0,pos1,pos2,pos3,pos4,pos5,ik_tx,ik_ty,home_h,stored0,stored1,stored2,stored3,stored4,stored5,recomp0,recomp1,recomp2,recomp3,recomp4,recomp5,l2meas0,l2meas1,l2meas2,l2meas3,l2meas4,l2meas5,l2exp0,l2exp1,l2exp2,l2exp3,l2exp4,l2exp5
9720,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9750,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9780,0,0.0000,189.3900,0.0000,0.000000,0.000000,0.000000,189.3900,0.0000,648.13,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,0.528137,0.100999,-0.318240,0.572299,0.195836,-0.268351,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9810,0,0.0000,151.5120,0.0000,0.000000,0.000000,0.000000,151.5120,0.0000,648.13,0.407051,0.057167,-0.280026,0.442822,0.133376,-0.239899,0.407051,0.057167,-0.280026,0.442822,0.133376,-0.239899,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9840,0,0.0000,83.3316,0.0000,0.000000,0.000000,0.000000,83.3316,0.0000,648.13,0.207116,0.007807,-0.178144,0.227459,0.050125,-0.156196,0.207116,0.007807,-0.178144,0.227459,0.050125,-0.156196,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9870,0,0.0000,-3.7878,0.0000,0.000000,0.000000,0.000000,-3.7878,0.0000,648.13,-0.008284,0.001028,0.009357,-0.009253,-0.000906,0.008392,-0.008284,0.001028,0.009357,-0.009253,-0.000906,0.008392,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9900,0,0.0000,-45.4536,0.0000,0.000000,0.000000,0.000000,-45.4536,0.0000,648.13,-0.092170,0.020221,0.118686,-0.104007,-0.002951,0.107355,-0.092170,0.020221,0.118686,-0.104007,-0.002951,0.107355,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9930,0,0.0000,-96.5889,0.0000,0.000000,0.000000,0.000000,-96.5889,0.0000,648.13,-0.175704,0.063366,0.267452,-0.201211,0.014399,0.244042,-0.175704,0.063366,0.267452,-0.201211,0.014399,0.244042,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9960,0,0.0000,-166.6632,0.0000,0.000000,0.000000,0.000000,-166.6632,0.0000,648.13,-0.252830,0.156968,0.493799,-0.296906,0.073306,0.454673,-0.252830,0.156968,0.493799,-0.296906,0.073306,0.454673,723.9000,723.9001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
9990,0,0.0000,-189.3900,0.0000,0.000000,0.000000,0.000000,-189.3900,0.0000,648.13,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10020,0,0.0000,-189.3900,0.0000,0.000000,0.000000,0.000000,-189.3900,0.0000,648.13,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10050,0,0.0000,-189.3900,0.0000,0.000000,0.000000,0.000000,-189.3900,0.0000,648.13,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10080,0,0.0000,-189.3900,0.0000,0.000000,0.000000,0.000000,-189.3900,0.0000,648.13,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,-0.268351,0.195836,0.572299,-0.318240,0.100999,0.528137,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10110,0,0.0000,-134.4669,0.0000,0.000000,0.000000,0.000000,-134.4669,0.0000,648.13,-0.222873,0.109045,0.386790,-0.258504,0.041245,0.354808,-0.222873,0.109045,0.386790,-0.258504,0.041245,0.354808,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10140,0,0.0000,-70.0743,0.0000,0.000000,0.000000,0.000000,-70.0743,0.0000,648.13,-0.135166,0.038319,0.188439,-0.153561,0.002678,0.171207,-0.135166,0.038319,0.188439,-0.153561,0.002678,0.171207,723.9001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10170,0,0.0000,-26.5146,0.0000,0.000000,0.000000,0.000000,-26.5146,0.0000,648.13,-0.055722,0.009707,0.067572,-0.062576,-0.003826,0.060894,-0.055722,0.009707,0.067572,-0.062576,-0.003826,0.060894,723.9000,723.9000,723.9000,723.9001,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10200,0,0.0000,22.7268,0.0000,0.000000,0.000000,0.000000,22.7268,0.0000,648.13,0.051892,-0.003640,-0.053956,0.057628,0.007961,-0.048091,0.051892,-0.003640,-0.053956,0.057628,0.007961,-0.048091,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10230,0,0.0000,47.3475,0.0000,0.000000,0.000000,0.000000,47.3475,0.0000,648.13,0.112131,-0.002698,-0.107995,0.123922,0.021435,-0.095656,0.112131,-0.002698,-0.107995,0.123922,0.021435,-0.095656,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10260,0,0.0000,49.2414,0.0000,0.000000,0.000000,0.000000,49.2414,0.0000,648.13,0.116930,-0.002415,-0.111954,0.129179,0.022680,-0.099112,0.116930,-0.002415,-0.111954,0.129179,0.022680,-0.099112,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10290,0,0.0000,79.5438,0.0000,0.000000,0.000000,0.000000,79.5438,0.0000,648.13,0.196751,0.006192,-0.171274,0.216209,0.046606,-0.150341,0.196751,0.006192,-0.171274,0.216209,0.046606,-0.150341,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10320,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10350,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10380,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10410,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10440,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10470,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10500,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10530,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10560,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10590,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10620,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10650,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10680,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10710,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10740,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10770,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10800,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
10830,0,0.0000,115.5279,0.0000,0.000000,0.000000,0.000000,115.5279,0.0000,648.13,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,0.298479,0.026344,-0.231473,0.326206,0.084756,-0.200889,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000,723.9000
